scenario_id,territorial_target_type,territorial_target_id,controller_scenario_polity_id,control_status,source_confidence,source_id,source_ids,political_evidence_ids,boundary_feature_ids,historical_subject_ids,notes
seven_years_war_1756_08_01,TERRESTRIAL_HEX,h6000_q-000425_r+001274,,UNRESOLVED,MEDIUM,hsrc_34735c52ef0d,hsrc_34735c52ef0d,hev_090b079c8ce6|hev_a58ba7e6f5cd,hbf_e04d229dab78,hsub_duchy_of_saxe_weimar,"hex centre lies within the source's own positional uncertainty (9.168 km) of the drawn boundary — cartographic uncertainty, NOT a historical dispute"
seven_years_war_1756_08_01,TERRESTRIAL_HEX,h6000_q-000424_r+001274,,UNRESOLVED,MEDIUM,hsrc_34735c52ef0d,hsrc_34735c52ef0d,hev_090b079c8ce6|hev_a58ba7e6f5cd,hbf_e04d229dab78,hsub_duchy_of_saxe_weimar,"hex centre lies within the source's own positional uncertainty (9.168 km) of the drawn boundary — cartographic uncertainty, NOT a historical dispute"
seven_years_war_1756_08_01,TERRESTRIAL_HEX,h6000_q-000423_r+001274,,UNRESOLVED,MEDIUM,hsrc_34735c52ef0d,hsrc_34735c52ef0d,hev_090b079c8ce6|hev_a58ba7e6f5cd,hbf_e04d229dab78,hsub_duchy_of_saxe_weimar,"hex centre lies within the source's own positional uncertainty (9.168 km) of the drawn boundary — cartographic uncertainty, NOT a historical dispute"
seven_years_war_1756_08_01,TERRESTRIAL_HEX,h6000_q-000422_r+001274,,UNRESOLVED,MEDIUM,hsrc_34735c52ef0d,hsrc_34735c52ef0d,hev_090b079c8ce6|hev_a58ba7e6f5cd,hbf_e04d229dab78,hsub_duchy_of_saxe_weimar,"hex centre lies within the source's own positional uncertainty (9.168 km) of the drawn boundary — cartographic uncertainty, NOT a historical dispute"
seven_years_war_1756_08_01,TERRESTRIAL_HEX,h6000_q-000421_r+001274,,UNRESOLVED,MEDIUM,hsrc_34735c52ef0d,hsrc_34735c52ef0d,hev_090b079c8ce6|hev_a58ba7e6f5cd,hbf_e04d229dab78,hsub_duchy_of_saxe_weimar,"hex centre lies within the source's own positional uncertainty (9.168 km) of the drawn boundary — cartographic uncertainty, NOT a historical dispute"
seven_years_war_1756_08_01,TERRESTRIAL_HEX,h6000_q-000420_r+001274,,UNRESOLVED,MEDIUM,hsrc_34735c52ef0d,hsrc_34735c52ef0d,hev_090b079c8ce6|hev_a58ba7e6f5cd,hbf_e04d229dab78,hsub_duchy_of_saxe_weimar,"hex centre lies within the source's own positional uncertainty (9.168 km) of the drawn boundary — cartographic uncertainty, NOT a historical dispute"
seven_years_war_1756_08_01,TERRESTRIAL_HEX,h6000_q-000419_r+001274,,UNRESOLVED,MEDIUM,hsrc_34735c52ef0d,hsrc_34735c52ef0d,hev_090b079c8ce6|hev_a58ba7e6f5cd,hbf_e04d229dab78,hsub_duchy_of_saxe_weimar,"hex centre lies within the source's own positional uncertainty (9.168 km) of the drawn boundary — cartographic uncertainty, NOT a historical dispute"
seven_years_war_1756_08_01,TERRESTRIAL_HEX,h6000_q-000418_r+001274,,UNRESOLVED,MEDIUM,hsrc_34735c52ef0d,hsrc_34735c52ef0d,hev_090b079c8ce6|hev_a58ba7e6f5cd,hbf_e04d229dab78,hsub_duchy_of_saxe_weimar,"hex centre lies within the source's own positional uncertainty (9.168 km) of the drawn boundary — cartographic uncertainty, NOT a historical dispute"
seven_years_war_1756_08_01,TERRESTRIAL_HEX,h6000_q-000426_r+001275,,UNRESOLVED,MEDIUM,hsrc_34735c52ef0d,hsrc_34735c52ef0d,hev_090b079c8ce6|hev_a58ba7e6f5cd,hbf_e04d229dab78,hsub_duchy_of_saxe_weimar,"hex centre lies within the source's own positional uncertainty (9.168 km) of the drawn boundary — cartographic uncertainty, NOT a historical dispute"
seven_years_war_1756_08_01,TERRESTRIAL_HEX,h6000_q-000425_r+001275,,UNRESOLVED,MEDIUM,hsrc_34735c52ef0d,hsrc_34735c52ef0d,hev_090b079c8ce6|hev_a58ba7e6f5cd,hbf_e04d229dab78,hsub_duchy_of_saxe_weimar,"hex centre lies within the source's own positional uncertainty (9.168 km) of the drawn boundary — cartographic uncertainty, NOT a historical dispute"
seven_years_war_1756_08_01,TERRESTRIAL_HEX,h6000_q-000424_r+001275,,UNRESOLVED,MEDIUM,hsrc_34735c52ef0d,hsrc_34735c52ef0d,hev_090b079c8ce6|hev_a58ba7e6f5cd,hbf_e04d229dab78,hsub_duchy_of_saxe_weimar,"hex centre lies within the source's own positional uncertainty (9.168 km) of the drawn boundary — cartographic uncertainty, NOT a historical dispute"
seven_years_war_1756_08_01,TERRESTRIAL_HEX,h6000_q-000423_r+001275,,UNRESOLVED,MEDIUM,hsrc_34735c52ef0d,hsrc_34735c52ef0d,hev_090b079c8ce6|hev_a58ba7e6f5cd,hbf_e04d229dab78,hsub_duchy_of_saxe_weimar,"hex centre lies within the source's own positional uncertainty (9.168 km) of the drawn boundary — cartographic uncertainty, NOT a historical dispute"
seven_years_war_1756_08_01,TERRESTRIAL_HEX,h6000_q-000422_r+001275,,UNRESOLVED,MEDIUM,hsrc_34735c52ef0d,hsrc_34735c52ef0d,hev_090b079c8ce6|hev_a58ba7e6f5cd,hbf_e04d229dab78,hsub_duchy_of_saxe_weimar,"hex centre lies within the source's own positional uncertainty (9.168 km) of the drawn boundary — cartographic uncertainty, NOT a historical dispute"
seven_years_war_1756_08_01,TERRESTRIAL_HEX,h6000_q-000421_r+001275,,UNRESOLVED,MEDIUM,hsrc_34735c52ef0d,hsrc_34735c52ef0d,hev_090b079c8ce6|hev_a58ba7e6f5cd,hbf_e04d229dab78,hsub_duchy_of_saxe_weimar,"hex centre lies within the source's own positional uncertainty (9.168 km) of the drawn boundary — cartographic uncertainty, NOT a historical dispute"
seven_years_war_1756_08_01,TERRESTRIAL_HEX,h6000_q-000420_r+001275,,UNRESOLVED,MEDIUM,hsrc_34735c52ef0d,hsrc_34735c52ef0d,hev_090b079c8ce6|hev_a58ba7e6f5cd,hbf_e04d229dab78,hsub_duchy_of_saxe_weimar,"hex centre lies within the source's own positional uncertainty (9.168 km) of the drawn boundary — cartographic uncertainty, NOT a historical dispute"
seven_years_war_1756_08_01,TERRESTRIAL_HEX,h6000_q-000419_r+001275,,UNRESOLVED,MEDIUM,hsrc_34735c52ef0d,hsrc_34735c52ef0d,hev_090b079c8ce6|hev_a58ba7e6f5cd,hbf_e04d229dab78,hsub_duchy_of_saxe_weimar,"hex centre lies within the source's own positional uncertainty (9.168 km) of the drawn boundary — cartographic uncertainty, NOT a historical dispute"
seven_years_war_1756_08_01,TERRESTRIAL_HEX,h6000_q-000418_r+001275,,UNRESOLVED,MEDIUM,hsrc_34735c52ef0d,hsrc_34735c52ef0d,hev_090b079c8ce6|hev_a58ba7e6f5cd,hbf_e04d229dab78,hsub_duchy_of_saxe_weimar,"hex centre lies within the source's own positional uncertainty (9.168 km) of the drawn boundary — cartographic uncertainty, NOT a historical dispute"
seven_years_war_1756_08_01,TERRESTRIAL_HEX,h6000_q-000417_r+001275,,UNRESOLVED,MEDIUM,hsrc_34735c52ef0d,hsrc_34735c52ef0d,hev_090b079c8ce6|hev_a58ba7e6f5cd,hbf_e04d229dab78,hsub_duchy_of_saxe_weimar,"hex centre lies within the source's own positional uncertainty (9.168 km) of the drawn boundary — cartographic uncertainty, NOT a historical dispute"
seven_years_war_1756_08_01,TERRESTRIAL_HEX,h6000_q-000427_r+001276,,UNRESOLVED,MEDIUM,hsrc_34735c52ef0d,hsrc_34735c52ef0d,hev_090b079c8ce6|hev_a58ba7e6f5cd,hbf_e04d229dab78,hsub_duchy_of_saxe_weimar,"hex centre lies within the source's own positional uncertainty (9.168 km) of the drawn boundary — cartographic uncertainty, NOT a historical dispute"
seven_years_war_1756_08_01,TERRESTRIAL_HEX,h6000_q-000426_r+001276,,UNRESOLVED,MEDIUM,hsrc_34735c52ef0d,hsrc_34735c52ef0d,hev_090b079c8ce6|hev_a58ba7e6f5cd,hbf_e04d229dab78,hsub_duchy_of_saxe_weimar,"hex centre lies within the source's own positional uncertainty (9.168 km) of the drawn boundary — cartographic uncertainty, NOT a historical dispute"
seven_years_war_1756_08_01,TERRESTRIAL_HEX,h6000_q-000425_r+001276,,UNRESOLVED,MEDIUM,hsrc_34735c52ef0d,hsrc_34735c52ef0d,hev_090b079c8ce6|hev_a58ba7e6f5cd,hbf_e04d229dab78,hsub_duchy_of_saxe_weimar,"hex centre lies within the source's own positional uncertainty (9.168 km) of the drawn boundary — cartographic uncertainty, NOT a historical dispute"
seven_years_war_1756_08_01,TERRESTRIAL_HEX,h6000_q-000424_r+001276,,UNRESOLVED,MEDIUM,hsrc_34735c52ef0d,hsrc_34735c52ef0d,hev_090b079c8ce6|hev_a58ba7e6f5cd,hbf_e04d229dab78,hsub_duchy_of_saxe_weimar,"hex centre lies within the source's own positional uncertainty (9.168 km) of the drawn boundary — cartographic uncertainty, NOT a historical dispute"
seven_years_war_1756_08_01,TERRESTRIAL_HEX,h6000_q-000423_r+001276,,UNRESOLVED,MEDIUM,hsrc_34735c52ef0d,hsrc_34735c52ef0d,hev_090b079c8ce6|hev_a58ba7e6f5cd,hbf_e04d229dab78,hsub_duchy_of_saxe_weimar,"hex centre lies within the source's own positional uncertainty (9.168 km) of the drawn boundary — cartographic uncertainty, NOT a historical dispute"
seven_years_war_1756_08_01,TERRESTRIAL_HEX,h6000_q-000422_r+001276,,UNRESOLVED,MEDIUM,hsrc_34735c52ef0d,hsrc_34735c52ef0d,hev_090b079c8ce6|hev_a58ba7e6f5cd,hbf_e04d229dab78,hsub_duchy_of_saxe_weimar,"hex centre lies within the source's own positional uncertainty (9.168 km) of the drawn boundary — cartographic uncertainty, NOT a historical dispute"
seven_years_war_1756_08_01,TERRESTRIAL_HEX,h6000_q-000421_r+001276,,UNRESOLVED,MEDIUM,hsrc_34735c52ef0d,hsrc_34735c52ef0d,hev_090b079c8ce6|hev_a58ba7e6f5cd,hbf_e04d229dab78,hsub_duchy_of_saxe_weimar,"hex centre lies within the source's own positional uncertainty (9.168 km) of the drawn boundary — cartographic uncertainty, NOT a historical dispute"
seven_years_war_1756_08_01,TERRESTRIAL_HEX,h6000_q-000420_r+001276,,UNRESOLVED,MEDIUM,hsrc_34735c52ef0d,hsrc_34735c52ef0d,hev_090b079c8ce6|hev_a58ba7e6f5cd,hbf_e04d229dab78,hsub_duchy_of_saxe_weimar,"hex centre lies within the source's own positional uncertainty (9.168 km) of the drawn boundary — cartographic uncertainty, NOT a historical dispute"
seven_years_war_1756_08_01,TERRESTRIAL_HEX,h6000_q-000419_r+001276,,UNRESOLVED,MEDIUM,hsrc_34735c52ef0d,hsrc_34735c52ef0d,hev_090b079c8ce6|hev_a58ba7e6f5cd,hbf_e04d229dab78,hsub_duchy_of_saxe_weimar,"hex centre lies within the source's own positional uncertainty (9.168 km) of the drawn boundary — cartographic uncertainty, NOT a historical dispute"
seven_years_war_1756_08_01,TERRESTRIAL_HEX,h6000_q-000428_r+001277,,UNRESOLVED,MEDIUM,hsrc_34735c52ef0d,hsrc_34735c52ef0d,hev_090b079c8ce6|hev_a58ba7e6f5cd,hbf_e04d229dab78,hsub_duchy_of_saxe_weimar,"hex centre lies within the source's own positional uncertainty (9.168 km) of the drawn boundary — cartographic uncertainty, NOT a historical dispute"
seven_years_war_1756_08_01,TERRESTRIAL_HEX,h6000_q-000427_r+001277,,UNRESOLVED,MEDIUM,hsrc_34735c52ef0d,hsrc_34735c52ef0d,hev_090b079c8ce6|hev_a58ba7e6f5cd,hbf_e04d229dab78,hsub_duchy_of_saxe_weimar,"hex centre lies within the source's own positional uncertainty (9.168 km) of the drawn boundary — cartographic uncertainty, NOT a historical dispute"
seven_years_war_1756_08_01,TERRESTRIAL_HEX,h6000_q-000426_r+001277,,UNRESOLVED,MEDIUM,hsrc_34735c52ef0d,hsrc_34735c52ef0d,hev_090b079c8ce6|hev_a58ba7e6f5cd,hbf_e04d229dab78,hsub_duchy_of_saxe_weimar,"hex centre lies within the source's own positional uncertainty (9.168 km) of the drawn boundary — cartographic uncertainty, NOT a historical dispute"
seven_years_war_1756_08_01,TERRESTRIAL_HEX,h6000_q-000425_r+001277,,UNRESOLVED,MEDIUM,hsrc_34735c52ef0d,hsrc_34735c52ef0d,hev_090b079c8ce6|hev_a58ba7e6f5cd,hbf_e04d229dab78,hsub_duchy_of_saxe_weimar,"hex centre lies within the source's own positional uncertainty (9.168 km) of the drawn boundary — cartographic uncertainty, NOT a historical dispute"
seven_years_war_1756_08_01,TERRESTRIAL_HEX,h6000_q-000424_r+001277,,UNRESOLVED,MEDIUM,hsrc_34735c52ef0d,hsrc_34735c52ef0d,hev_090b079c8ce6|hev_a58ba7e6f5cd,hbf_e04d229dab78,hsub_duchy_of_saxe_weimar,"hex centre lies within the source's own positional uncertainty (9.168 km) of the drawn boundary — cartographic uncertainty, NOT a historical dispute"
seven_years_war_1756_08_01,TERRESTRIAL_HEX,h6000_q-000423_r+001277,,UNRESOLVED,MEDIUM,hsrc_34735c52ef0d,hsrc_34735c52ef0d,hev_090b079c8ce6|hev_a58ba7e6f5cd,hbf_e04d229dab78,hsub_duchy_of_saxe_weimar,"hex centre lies within the source's own positional uncertainty (9.168 km) of the drawn boundary — cartographic uncertainty, NOT a historical dispute"
seven_years_war_1756_08_01,TERRESTRIAL_HEX,h6000_q-000422_r+001277,,UNRESOLVED,MEDIUM,hsrc_34735c52ef0d,hsrc_34735c52ef0d,hev_090b079c8ce6|hev_a58ba7e6f5cd,hbf_e04d229dab78,hsub_duchy_of_saxe_weimar,"hex centre lies within the source's own positional uncertainty (9.168 km) of the drawn boundary — cartographic uncertainty, NOT a historical dispute"
seven_years_war_1756_08_01,TERRESTRIAL_HEX,h6000_q-000421_r+001277,,UNRESOLVED,MEDIUM,hsrc_34735c52ef0d,hsrc_34735c52ef0d,hev_090b079c8ce6|hev_a58ba7e6f5cd,hbf_e04d229dab78,hsub_duchy_of_saxe_weimar,"hex centre lies within the source's own positional uncertainty (9.168 km) of the drawn boundary — cartographic uncertainty, NOT a historical dispute"
seven_years_war_1756_08_01,TERRESTRIAL_HEX,h6000_q-000420_r+001277,,UNRESOLVED,MEDIUM,hsrc_34735c52ef0d,hsrc_34735c52ef0d,hev_090b079c8ce6|hev_a58ba7e6f5cd,hbf_e04d229dab78,hsub_duchy_of_saxe_weimar,"hex centre lies within the source's own positional uncertainty (9.168 km) of the drawn boundary — cartographic uncertainty, NOT a historical dispute"
seven_years_war_1756_08_01,TERRESTRIAL_HEX,h6000_q-000419_r+001277,,UNRESOLVED,MEDIUM,hsrc_34735c52ef0d,hsrc_34735c52ef0d,hev_090b079c8ce6|hev_a58ba7e6f5cd,hbf_e04d229dab78,hsub_duchy_of_saxe_weimar,"hex centre lies within the source's own positional uncertainty (9.168 km) of the drawn boundary — cartographic uncertainty, NOT a historical dispute"
seven_years_war_1756_08_01,TERRESTRIAL_HEX,h6000_q-000429_r+001278,,UNRESOLVED,MEDIUM,hsrc_34735c52ef0d,hsrc_34735c52ef0d,hev_090b079c8ce6|hev_a58ba7e6f5cd,hbf_e04d229dab78,hsub_duchy_of_saxe_weimar,"hex centre lies within the source's own positional uncertainty (9.168 km) of the drawn boundary — cartographic uncertainty, NOT a historical dispute"
seven_years_war_1756_08_01,TERRESTRIAL_HEX,h6000_q-000428_r+001278,,UNRESOLVED,MEDIUM,hsrc_34735c52ef0d,hsrc_34735c52ef0d,hev_090b079c8ce6|hev_a58ba7e6f5cd,hbf_e04d229dab78,hsub_duchy_of_saxe_weimar,"hex centre lies within the source's own positional uncertainty (9.168 km) of the drawn boundary — cartographic uncertainty, NOT a historical dispute"
seven_years_war_1756_08_01,TERRESTRIAL_HEX,h6000_q-000427_r+001278,,UNRESOLVED,MEDIUM,hsrc_34735c52ef0d,hsrc_34735c52ef0d,hev_090b079c8ce6|hev_a58ba7e6f5cd,hbf_e04d229dab78,hsub_duchy_of_saxe_weimar,"hex centre lies within the source's own positional uncertainty (9.168 km) of the drawn boundary — cartographic uncertainty, NOT a historical dispute"
seven_years_war_1756_08_01,TERRESTRIAL_HEX,h6000_q-000426_r+001278,,UNRESOLVED,MEDIUM,hsrc_34735c52ef0d,hsrc_34735c52ef0d,hev_090b079c8ce6|hev_a58ba7e6f5cd,hbf_e04d229dab78,hsub_duchy_of_saxe_weimar,"hex centre lies within the source's own positional uncertainty (9.168 km) of the drawn boundary — cartographic uncertainty, NOT a historical dispute"
seven_years_war_1756_08_01,TERRESTRIAL_HEX,h6000_q-000425_r+001278,,UNRESOLVED,MEDIUM,hsrc_34735c52ef0d,hsrc_34735c52ef0d,hev_090b079c8ce6|hev_a58ba7e6f5cd,hbf_e04d229dab78,hsub_duchy_of_saxe_weimar,"hex centre lies within the source's own positional uncertainty (9.168 km) of the drawn boundary — cartographic uncertainty, NOT a historical dispute"
seven_years_war_1756_08_01,TERRESTRIAL_HEX,h6000_q-000424_r+001278,,UNRESOLVED,MEDIUM,hsrc_34735c52ef0d,hsrc_34735c52ef0d,hev_090b079c8ce6|hev_a58ba7e6f5cd,hbf_e04d229dab78,hsub_duchy_of_saxe_weimar,"hex centre lies within the source's own positional uncertainty (9.168 km) of the drawn boundary — cartographic uncertainty, NOT a historical dispute"
seven_years_war_1756_08_01,TERRESTRIAL_HEX,h6000_q-000423_r+001278,,UNRESOLVED,MEDIUM,hsrc_34735c52ef0d,hsrc_34735c52ef0d,hev_090b079c8ce6|hev_a58ba7e6f5cd,hbf_e04d229dab78,hsub_duchy_of_saxe_weimar,"hex centre lies within the source's own positional uncertainty (9.168 km) of the drawn boundary — cartographic uncertainty, NOT a historical dispute"
seven_years_war_1756_08_01,TERRESTRIAL_HEX,h6000_q-000422_r+001278,,UNRESOLVED,MEDIUM,hsrc_34735c52ef0d,hsrc_34735c52ef0d,hev_090b079c8ce6|hev_a58ba7e6f5cd,hbf_e04d229dab78,hsub_duchy_of_saxe_weimar,"hex centre lies within the source's own positional uncertainty (9.168 km) of the drawn boundary — cartographic uncertainty, NOT a historical dispute"
seven_years_war_1756_08_01,TERRESTRIAL_HEX,h6000_q-000421_r+001278,,UNRESOLVED,MEDIUM,hsrc_34735c52ef0d,hsrc_34735c52ef0d,hev_090b079c8ce6|hev_a58ba7e6f5cd,hbf_e04d229dab78,hsub_duchy_of_saxe_weimar,"hex centre lies within the source's own positional uncertainty (9.168 km) of the drawn boundary — cartographic uncertainty, NOT a historical dispute"
seven_years_war_1756_08_01,TERRESTRIAL_HEX,h6000_q-000429_r+001279,,UNRESOLVED,MEDIUM,hsrc_34735c52ef0d,hsrc_34735c52ef0d,hev_090b079c8ce6|hev_a58ba7e6f5cd,hbf_e04d229dab78,hsub_duchy_of_saxe_weimar,"hex centre lies within the source's own positional uncertainty (9.168 km) of the drawn boundary — cartographic uncertainty, NOT a historical dispute"
seven_years_war_1756_08_01,TERRESTRIAL_HEX,h6000_q-000428_r+001279,,UNRESOLVED,MEDIUM,hsrc_34735c52ef0d,hsrc_34735c52ef0d,hev_090b079c8ce6|hev_a58ba7e6f5cd,hbf_e04d229dab78,hsub_duchy_of_saxe_weimar,"hex centre lies within the source's own positional uncertainty (9.168 km) of the drawn boundary — cartographic uncertainty, NOT a historical dispute"
seven_years_war_1756_08_01,TERRESTRIAL_HEX,h6000_q-000427_r+001279,,UNRESOLVED,MEDIUM,hsrc_34735c52ef0d,hsrc_34735c52ef0d,hev_090b079c8ce6|hev_a58ba7e6f5cd,hbf_e04d229dab78,hsub_duchy_of_saxe_weimar,"hex centre lies within the source's own positional uncertainty (9.168 km) of the drawn boundary — cartographic uncertainty, NOT a historical dispute"
