point_id,historical_map_label,pixel_x,pixel_y,reference_feature_name,reference_lon,reference_lat,geonameid,country_code,symbol_class,name_resolution,anchor,symbol_uncertainty_px,discovery,zone,split_role,split_reason,anchor_reason,map_source_id,copy_id,reference_source,observation_class,pixel_coordinate_directly_observed,feature_kind,inside_inset,identity_confidence,symbol_position_uncertainty_m,residual_m
ofp_bayonne,BAYONNE,3775.6,722.0,Bayonne,-1.473,43.49316,3034475,FR,WASH_BLOB,UNIQUE_NAME,CRIMSON_WASH_CENTROID,12.0,MAP_FIRST_GLOBAL_CRIMSON_BLOB_SCAN,NE,FIT,"frozen before any fit: quadrant of the engraved face, point_id order inside the quadrant, fixed 5-cycle FIT/FIT/MODEL_SELECTION_HOLDOUT/FIT/BLIND_VALIDATION","the crimson wash the plate lays over a settlement mark; the anchor is the centroid of one connected wash component, found by a global colour scan of the engraved face, not by pointing at the label",hsrc_lerouge_1756_atlas_portatif_espagne_portugal,copy_polona_106354248,"GeoNames cities5000 (CC BY 4.0), local copy registered in data/source_manifest.json",OBSERVED_FEATURE_POINT,YES,SETTLEMENT_SYMBOL,NO,HIGH,2887.4,24736.554
ofp_murcia,MURCIE,3890.1,3119.1,Murcia,-1.13004,37.98704,2513416,ES,WASH_BLOB,UNIQUE_NAME,CRIMSON_WASH_CENTROID,12.0,MAP_FIRST_GLOBAL_CRIMSON_BLOB_SCAN,SE,FIT,"frozen before any fit: quadrant of the engraved face, point_id order inside the quadrant, fixed 5-cycle FIT/FIT/MODEL_SELECTION_HOLDOUT/FIT/BLIND_VALIDATION","the crimson wash the plate lays over a settlement mark; the anchor is the centroid of one connected wash component, found by a global colour scan of the engraved face, not by pointing at the label",hsrc_lerouge_1756_atlas_portatif_espagne_portugal,copy_polona_106354248,"GeoNames cities5000 (CC BY 4.0), local copy registered in data/source_manifest.json",OBSERVED_FEATURE_POINT,YES,SETTLEMENT_SYMBOL,NO,HIGH,2887.4,11747.037
ofp_braga,BRAGA,1085.7,1538.0,Braga,-8.42311,41.5514,2742032,PT,WASH_BLOB,UNIQUE_NAME,CRIMSON_WASH_CENTROID,12.0,MAP_FIRST_GLOBAL_CRIMSON_BLOB_SCAN,NW,FIT,"frozen before any fit: quadrant of the engraved face, point_id order inside the quadrant, fixed 5-cycle FIT/FIT/MODEL_SELECTION_HOLDOUT/FIT/BLIND_VALIDATION","the crimson wash the plate lays over a settlement mark; the anchor is the centroid of one connected wash component, found by a global colour scan of the engraved face, not by pointing at the label",hsrc_lerouge_1756_atlas_portatif_espagne_portugal,copy_polona_106354248,"GeoNames cities5000 (CC BY 4.0), local copy registered in data/source_manifest.json",OBSERVED_FEATURE_POINT,YES,SETTLEMENT_SYMBOL,NO,HIGH,2887.4,10144.278
ofp_valencia,VALENCE,4135.0,2501.3,Valencia,-0.37966,39.47391,2509954,ES,WASH_BLOB,UNIQUE_NAME,CRIMSON_WASH_CENTROID,12.0,MAP_FIRST_GLOBAL_CRIMSON_BLOB_SCAN,SE,MODEL_SELECTION_HOLDOUT,"frozen before any fit: quadrant of the engraved face, point_id order inside the quadrant, fixed 5-cycle FIT/FIT/MODEL_SELECTION_HOLDOUT/FIT/BLIND_VALIDATION","the crimson wash the plate lays over a settlement mark; the anchor is the centroid of one connected wash component, found by a global colour scan of the engraved face, not by pointing at the label",hsrc_lerouge_1756_atlas_portatif_espagne_portugal,copy_polona_106354248,"GeoNames cities5000 (CC BY 4.0), local copy registered in data/source_manifest.json",OBSERVED_FEATURE_POINT,YES,SETTLEMENT_SYMBOL,NO,HIGH,2887.4,34735.206
ofp_santiago_de_compostela,S IAGO di Compostelle,1011.9,962.5,Santiago de Compostela,-8.54569,42.88052,3109642,ES,ROSETTE,UNIQUE_NAME,ROSETTE_INK_CENTROID,9.0,PROVISIONAL_AFFINE_WINDOW_THEN_LABEL_READ,NW,FIT,"frozen before any fit: quadrant of the engraved face, point_id order inside the quadrant, fixed 5-cycle FIT/FIT/MODEL_SELECTION_HOLDOUT/FIT/BLIND_VALIDATION","the ornate rotationally symmetric star the plate uses for a provincial capital; the anchor is the centroid of its own ink inside a fixed radius. A multi-building perspective vignette is a different symbol and is rejected, because its centroid moves with the measuring radius",hsrc_lerouge_1756_atlas_portatif_espagne_portugal,copy_polona_106354248,"GeoNames cities5000 (CC BY 4.0), local copy registered in data/source_manifest.json",OBSERVED_FEATURE_POINT,YES,SETTLEMENT_SYMBOL,NO,HIGH,2165.6,6292.548
ofp_valladolid,VALLADOLID,2518.2,1508.8,Valladolid,-4.72353,41.65541,3106672,ES,ROSETTE,UNIQUE_NAME,ROSETTE_INK_CENTROID,9.0,PROVISIONAL_AFFINE_WINDOW_THEN_LABEL_READ,NW,FIT,"frozen before any fit: quadrant of the engraved face, point_id order inside the quadrant, fixed 5-cycle FIT/FIT/MODEL_SELECTION_HOLDOUT/FIT/BLIND_VALIDATION","the ornate rotationally symmetric star the plate uses for a provincial capital; the anchor is the centroid of its own ink inside a fixed radius. A multi-building perspective vignette is a different symbol and is rejected, because its centroid moves with the measuring radius",hsrc_lerouge_1756_atlas_portatif_espagne_portugal,copy_polona_106354248,"GeoNames cities5000 (CC BY 4.0), local copy registered in data/source_manifest.json",OBSERVED_FEATURE_POINT,YES,SETTLEMENT_SYMBOL,NO,HIGH,2165.6,10026.241
ofp_granada,GRENADE,3024.0,3367.1,Granada,-3.60667,37.18817,2517117,ES,ROSETTE,UNIQUE_NAME,ROSETTE_INK_CENTROID,9.0,PROVISIONAL_AFFINE_WINDOW_THEN_LABEL_READ,SW,MODEL_SELECTION_HOLDOUT,"frozen before any fit: quadrant of the engraved face, point_id order inside the quadrant, fixed 5-cycle FIT/FIT/MODEL_SELECTION_HOLDOUT/FIT/BLIND_VALIDATION","the ornate rotationally symmetric star the plate uses for a provincial capital; the anchor is the centroid of its own ink inside a fixed radius. A multi-building perspective vignette is a different symbol and is rejected, because its centroid moves with the measuring radius",hsrc_lerouge_1756_atlas_portatif_espagne_portugal,copy_polona_106354248,"GeoNames cities5000 (CC BY 4.0), local copy registered in data/source_manifest.json",OBSERVED_FEATURE_POINT,YES,SETTLEMENT_SYMBOL,NO,HIGH,2165.6,34532.626
ofp_oviedo,OVIEDO,1943.7,805.7,Oviedo,-5.84476,43.36029,3114711,ES,ROSETTE,UNIQUE_NAME,ROSETTE_INK_CENTROID,9.0,PROVISIONAL_AFFINE_WINDOW_THEN_LABEL_READ,NW,FIT,"frozen before any fit: quadrant of the engraved face, point_id order inside the quadrant, fixed 5-cycle FIT/FIT/MODEL_SELECTION_HOLDOUT/FIT/BLIND_VALIDATION","the ornate rotationally symmetric star the plate uses for a provincial capital; the anchor is the centroid of its own ink inside a fixed radius. A multi-building perspective vignette is a different symbol and is rejected, because its centroid moves with the measuring radius",hsrc_lerouge_1756_atlas_portatif_espagne_portugal,copy_polona_106354248,"GeoNames cities5000 (CC BY 4.0), local copy registered in data/source_manifest.json",OBSERVED_FEATURE_POINT,YES,SETTLEMENT_SYMBOL,NO,HIGH,2165.6,26908.335
ofp_toledo,TOLEDE,2808.7,2379.9,Toledo,-4.02263,39.8581,2510409,ES,ROSETTE,UNIQUE_NAME,ROSETTE_INK_CENTROID,9.0,PROVISIONAL_AFFINE_WINDOW_THEN_LABEL_READ,NW,FIT,"frozen before any fit: quadrant of the engraved face, point_id order inside the quadrant, fixed 5-cycle FIT/FIT/MODEL_SELECTION_HOLDOUT/FIT/BLIND_VALIDATION","the ornate rotationally symmetric star the plate uses for a provincial capital; the anchor is the centroid of its own ink inside a fixed radius. A multi-building perspective vignette is a different symbol and is rejected, because its centroid moves with the measuring radius",hsrc_lerouge_1756_atlas_portatif_espagne_portugal,copy_polona_106354248,"GeoNames cities5000 (CC BY 4.0), local copy registered in data/source_manifest.json",OBSERVED_FEATURE_POINT,YES,SETTLEMENT_SYMBOL,NO,HIGH,2165.6,12517.897
ofp_leon,LEON,2199.7,1073.0,Leon,-5.57032,42.60003,3118532,ES,ROSETTE,UNIQUE_NAME,ROSETTE_INK_CENTROID,9.0,PROVISIONAL_AFFINE_WINDOW_THEN_LABEL_READ,NW,BLIND_VALIDATION,"frozen before any fit: quadrant of the engraved face, point_id order inside the quadrant, fixed 5-cycle FIT/FIT/MODEL_SELECTION_HOLDOUT/FIT/BLIND_VALIDATION","the ornate rotationally symmetric star the plate uses for a provincial capital; the anchor is the centroid of its own ink inside a fixed radius. A multi-building perspective vignette is a different symbol and is rejected, because its centroid moves with the measuring radius",hsrc_lerouge_1756_atlas_portatif_espagne_portugal,copy_polona_106354248,"GeoNames cities5000 (CC BY 4.0), local copy registered in data/source_manifest.json",OBSERVED_FEATURE_POINT,YES,SETTLEMENT_SYMBOL,NO,HIGH,2165.6,12023.444
ofp_segovia,Segovie,2735.3,1846.7,Segovia,-4.11839,40.94808,3109256,ES,ROSETTE,UNIQUE_NAME,ROSETTE_INK_CENTROID,9.0,PROVISIONAL_AFFINE_WINDOW_THEN_LABEL_READ,NW,BLIND_VALIDATION,"frozen before any fit: quadrant of the engraved face, point_id order inside the quadrant, fixed 5-cycle FIT/FIT/MODEL_SELECTION_HOLDOUT/FIT/BLIND_VALIDATION","the ornate rotationally symmetric star the plate uses for a provincial capital; the anchor is the centroid of its own ink inside a fixed radius. A multi-building perspective vignette is a different symbol and is rejected, because its centroid moves with the measuring radius",hsrc_lerouge_1756_atlas_portatif_espagne_portugal,copy_polona_106354248,"GeoNames cities5000 (CC BY 4.0), local copy registered in data/source_manifest.json",OBSERVED_FEATURE_POINT,YES,SETTLEMENT_SYMBOL,NO,HIGH,2165.6,5903.097
ofp_jaen,Jean,2921.2,3218.6,Jaen,-3.79028,37.76922,2516395,ES,ROSETTE,UNIQUE_NAME,ROSETTE_INK_CENTROID,9.0,PROVISIONAL_AFFINE_WINDOW_THEN_LABEL_READ,SW,FIT,"frozen before any fit: quadrant of the engraved face, point_id order inside the quadrant, fixed 5-cycle FIT/FIT/MODEL_SELECTION_HOLDOUT/FIT/BLIND_VALIDATION","the ornate rotationally symmetric star the plate uses for a provincial capital; the anchor is the centroid of its own ink inside a fixed radius. A multi-building perspective vignette is a different symbol and is rejected, because its centroid moves with the measuring radius",hsrc_lerouge_1756_atlas_portatif_espagne_portugal,copy_polona_106354248,"GeoNames cities5000 (CC BY 4.0), local copy registered in data/source_manifest.json",OBSERVED_FEATURE_POINT,YES,SETTLEMENT_SYMBOL,NO,HIGH,2165.6,21728.936
ofp_pontevedra,Pontevedra,1024.3,1194.1,Pontevedra,-8.64435,42.431,3113209,ES,RING,UNIQUE_NAME,ENGRAVED_RING_CENTROID,6.0,MAP_FIRST_TILE_READ,NW,FIT,"frozen before any fit: quadrant of the engraved face, point_id order inside the quadrant, fixed 5-cycle FIT/FIT/MODEL_SELECTION_HOLDOUT/FIT/BLIND_VALIDATION","the engraved settlement circle, not the centre of the label text; the anchor is the darkness-weighted centroid of the ring",hsrc_lerouge_1756_atlas_portatif_espagne_portugal,copy_polona_106354248,"GeoNames cities5000 (CC BY 4.0), local copy registered in data/source_manifest.json",OBSERVED_FEATURE_POINT,YES,SETTLEMENT_SYMBOL,NO,HIGH,1443.7,13761.613
ofp_vigo,Vigo,1031.2,1280.7,Vigo,-8.72264,42.23282,3105976,ES,RING,UNIQUE_NAME,ENGRAVED_RING_CENTROID,6.0,MAP_FIRST_TILE_READ,NW,MODEL_SELECTION_HOLDOUT,"frozen before any fit: quadrant of the engraved face, point_id order inside the quadrant, fixed 5-cycle FIT/FIT/MODEL_SELECTION_HOLDOUT/FIT/BLIND_VALIDATION","the engraved settlement circle, not the centre of the label text; the anchor is the darkness-weighted centroid of the ring",hsrc_lerouge_1756_atlas_portatif_espagne_portugal,copy_polona_106354248,"GeoNames cities5000 (CC BY 4.0), local copy registered in data/source_manifest.json",OBSERVED_FEATURE_POINT,YES,SETTLEMENT_SYMBOL,NO,HIGH,1443.7,19388.366
ofp_redondela,Redondela,1045.4,1242.8,Redondela,-8.6096,42.28337,3112154,ES,RING,UNIQUE_NAME,ENGRAVED_RING_CENTROID,6.0,MAP_FIRST_TILE_READ,NW,FIT,"frozen before any fit: quadrant of the engraved face, point_id order inside the quadrant, fixed 5-cycle FIT/FIT/MODEL_SELECTION_HOLDOUT/FIT/BLIND_VALIDATION","the engraved settlement circle, not the centre of the label text; the anchor is the darkness-weighted centroid of the ring",hsrc_lerouge_1756_atlas_portatif_espagne_portugal,copy_polona_106354248,"GeoNames cities5000 (CC BY 4.0), local copy registered in data/source_manifest.json",OBSERVED_FEATURE_POINT,YES,SETTLEMENT_SYMBOL,NO,HIGH,1443.7,12710.423
ofp_beja,Beja_circle,1211.4,3161.1,Beja,-7.86284,38.01469,2270985,PT,RING,UNIQUE_NAME,ENGRAVED_RING_CENTROID,6.0,MAP_FIRST_TILE_READ,SW,FIT,"frozen before any fit: quadrant of the engraved face, point_id order inside the quadrant, fixed 5-cycle FIT/FIT/MODEL_SELECTION_HOLDOUT/FIT/BLIND_VALIDATION","the engraved settlement circle, not the centre of the label text; the anchor is the darkness-weighted centroid of the ring",hsrc_lerouge_1756_atlas_portatif_espagne_portugal,copy_polona_106354248,"GeoNames cities5000 (CC BY 4.0), local copy registered in data/source_manifest.json",OBSERVED_FEATURE_POINT,YES,SETTLEMENT_SYMBOL,NO,HIGH,1443.7,7438.219
ofp_padron,Padron,1022.2,1079.1,Padron,-8.66057,42.73875,3114643,ES,RING,UNIQUE_NAME,ENGRAVED_RING_CENTROID,6.0,MAP_FIRST_TILE_READ,NW,BLIND_VALIDATION,"frozen before any fit: quadrant of the engraved face, point_id order inside the quadrant, fixed 5-cycle FIT/FIT/MODEL_SELECTION_HOLDOUT/FIT/BLIND_VALIDATION","the engraved settlement circle, not the centre of the label text; the anchor is the darkness-weighted centroid of the ring",hsrc_lerouge_1756_atlas_portatif_espagne_portugal,copy_polona_106354248,"GeoNames cities5000 (CC BY 4.0), local copy registered in data/source_manifest.json",OBSERVED_FEATURE_POINT,YES,SETTLEMENT_SYMBOL,NO,HIGH,1443.7,20712.986
ofp_muros,Muros,772.6,974.2,Muros,-9.06032,42.77617,3115824,ES,RING,UNIQUE_NAME,ENGRAVED_RING_CENTROID,6.0,MAP_FIRST_TILE_READ,NW,FIT,"frozen before any fit: quadrant of the engraved face, point_id order inside the quadrant, fixed 5-cycle FIT/FIT/MODEL_SELECTION_HOLDOUT/FIT/BLIND_VALIDATION","the engraved settlement circle, not the centre of the label text; the anchor is the darkness-weighted centroid of the ring",hsrc_lerouge_1756_atlas_portatif_espagne_portugal,copy_polona_106354248,"GeoNames cities5000 (CC BY 4.0), local copy registered in data/source_manifest.json",OBSERVED_FEATURE_POINT,YES,SETTLEMENT_SYMBOL,NO,HIGH,1443.7,9249.812
ofp_moura,Moura,1354.0,3063.2,Moura,-7.44856,38.1401,2265686,PT,RING,UNIQUE_NAME,ENGRAVED_RING_CENTROID,6.0,MAP_FIRST_TILE_READ,SW,MODEL_SELECTION_HOLDOUT,"frozen before any fit: quadrant of the engraved face, point_id order inside the quadrant, fixed 5-cycle FIT/FIT/MODEL_SELECTION_HOLDOUT/FIT/BLIND_VALIDATION","the engraved settlement circle, not the centre of the label text; the anchor is the darkness-weighted centroid of the ring",hsrc_lerouge_1756_atlas_portatif_espagne_portugal,copy_polona_106354248,"GeoNames cities5000 (CC BY 4.0), local copy registered in data/source_manifest.json",OBSERVED_FEATURE_POINT,YES,SETTLEMENT_SYMBOL,NO,HIGH,1443.7,7200.575
ofp_serpa,Serpa,1279.5,3237.2,Serpa,-7.59754,37.94581,2263049,PT,RING,UNIQUE_NAME,ENGRAVED_RING_CENTROID,6.0,MAP_FIRST_TILE_READ,SW,FIT,"frozen before any fit: quadrant of the engraved face, point_id order inside the quadrant, fixed 5-cycle FIT/FIT/MODEL_SELECTION_HOLDOUT/FIT/BLIND_VALIDATION","the engraved settlement circle, not the centre of the label text; the anchor is the darkness-weighted centroid of the ring",hsrc_lerouge_1756_atlas_portatif_espagne_portugal,copy_polona_106354248,"GeoNames cities5000 (CC BY 4.0), local copy registered in data/source_manifest.json",OBSERVED_FEATURE_POINT,YES,SETTLEMENT_SYMBOL,NO,HIGH,1443.7,22364.985
ofp_mertola,Mertola,1285.0,3312.2,Mertola,-7.6611,37.64304,2266442,PT,RING,UNIQUE_NAME,ENGRAVED_RING_CENTROID,6.0,MAP_FIRST_TILE_READ,SW,FIT,"frozen before any fit: quadrant of the engraved face, point_id order inside the quadrant, fixed 5-cycle FIT/FIT/MODEL_SELECTION_HOLDOUT/FIT/BLIND_VALIDATION","the engraved settlement circle, not the centre of the label text; the anchor is the darkness-weighted centroid of the ring",hsrc_lerouge_1756_atlas_portatif_espagne_portugal,copy_polona_106354248,"GeoNames cities5000 (CC BY 4.0), local copy registered in data/source_manifest.json",OBSERVED_FEATURE_POINT,YES,SETTLEMENT_SYMBOL,NO,HIGH,1443.7,8109.813
ofp_jerez_de_los_caballeros,Xerez_de_Badajos,1675.3,2969.5,Jerez de los Caballeros,-6.7726,38.32063,2516325,ES,RING,UNIQUE_NAME,ENGRAVED_RING_CENTROID,6.0,MAP_FIRST_TILE_READ,SW,BLIND_VALIDATION,"frozen before any fit: quadrant of the engraved face, point_id order inside the quadrant, fixed 5-cycle FIT/FIT/MODEL_SELECTION_HOLDOUT/FIT/BLIND_VALIDATION","the engraved settlement circle, not the centre of the label text; the anchor is the darkness-weighted centroid of the ring",hsrc_lerouge_1756_atlas_portatif_espagne_portugal,copy_polona_106354248,"GeoNames cities5000 (CC BY 4.0), local copy registered in data/source_manifest.json",OBSERVED_FEATURE_POINT,YES,SETTLEMENT_SYMBOL,NO,HIGH,1443.7,5922.109
ofp_olias_del_rey,Olias,2662.9,2280.6,Olias del Rey,-3.98684,39.94436,2513146,ES,RING,UNIQUE_NAME,ENGRAVED_RING_CENTROID,6.0,MAP_FIRST_TILE_READ,NW,MODEL_SELECTION_HOLDOUT,"frozen before any fit: quadrant of the engraved face, point_id order inside the quadrant, fixed 5-cycle FIT/FIT/MODEL_SELECTION_HOLDOUT/FIT/BLIND_VALIDATION","the engraved settlement circle, not the centre of the label text; the anchor is the darkness-weighted centroid of the ring",hsrc_lerouge_1756_atlas_portatif_espagne_portugal,copy_polona_106354248,"GeoNames cities5000 (CC BY 4.0), local copy registered in data/source_manifest.json",OBSERVED_FEATURE_POINT,YES,SETTLEMENT_SYMBOL,NO,HIGH,1443.7,27879.4
ofp_consuegra,Consuegra,2943.0,2535.9,Consuegra,-3.608,39.46246,2519277,ES,RING,UNIQUE_NAME,ENGRAVED_RING_CENTROID,6.0,MAP_FIRST_TILE_READ,SW,FIT,"frozen before any fit: quadrant of the engraved face, point_id order inside the quadrant, fixed 5-cycle FIT/FIT/MODEL_SELECTION_HOLDOUT/FIT/BLIND_VALIDATION","the engraved settlement circle, not the centre of the label text; the anchor is the darkness-weighted centroid of the ring",hsrc_lerouge_1756_atlas_portatif_espagne_portugal,copy_polona_106354248,"GeoNames cities5000 (CC BY 4.0), local copy registered in data/source_manifest.json",OBSERVED_FEATURE_POINT,YES,SETTLEMENT_SYMBOL,NO,HIGH,1443.7,6571.216
